identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityIgnoresUntargetable,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Integer,String,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,String,Integer,String
CannonTowerUpgrades_52,52,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,214,4298527,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,1091737,1097196,0,0,0,,,,experience:105303,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,30,,,6128640,
CannonTowerUpgrades_53,53,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1383648,5000000,,217,4744767,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,1205070,1211096,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,31,,,6787120,
CannonTowerUpgrades_54,54,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,220,5237333,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,1330170,1336820,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,32,,,7469440,
CannonTowerUpgrades_55,55,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1424544,5000000,,223,5781033,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,1468257,1475599,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,33,,,8175600,
CannonTowerUpgrades_56,56,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1444992,5000000,,226,6381176,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,1620679,1628782,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,33,,,8905600,
CannonTowerUpgrades_57,57,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1465440,5000000,,229,7043622,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,1788925,1797869,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,34,,,9659440,
CannonTowerUpgrades_58,58,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1485888,5000000,,232,7774837,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,1974633,1984507,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,35,,,10437120,
CannonTowerUpgrades_59,59,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1506336,5000000,,239,8581963,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,2179623,2190521,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,35,,,11238640,
CannonTowerUpgrades_60,60,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1526784,5000000,,239,9472878,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,2405894,2417923,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,36,,,12064000,
CannonTowerUpgrades_61,61,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1751712,5000000,,300,9952442,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,2527691,2540329,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,37,,,12485620,
CannonTowerUpgrades_62,62,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1772160,5000000,,300,10456283,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,2655654,2668932,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,37,,,12913200,
CannonTowerUpgrades_63,63,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1792608,5000000,,300,10985630,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,2790094,2804044,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,38,,,13346740,
CannonTowerUpgrades_64,64,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1813056,5000000,,300,11541775,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,2931341,2945997,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,39,,,13786240,
CannonTowerUpgrades_65,65,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1833504,5000000,,300,12126077,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,3079737,3095136,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,39,,,14231700,
CannonTowerUpgrades_66,66,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1853952,5000000,,300,12739958,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,3235647,3251825,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,40,,,14683120,
CannonTowerUpgrades_67,67,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1874400,5000000,,300,13384916,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,3399451,3416448,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,40,,,15140500,
CannonTowerUpgrades_68,68,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1894848,5000000,,300,14062526,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,3571547,3589405,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,40,,,15603840,
CannonTowerUpgrades_69,69,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1915296,5000000,,300,14774440,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,3752356,3771118,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,40,,,16073140,
CannonTowerUpgrades_70,70,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1935744,5000000,,300,15522394,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,3942317,3962028,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,41,,,16548400,
CannonTowerUpgrades_71,71,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1956192,5000000,,300,16308213,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,4141896,4162606,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,41,,,17029620,
CannonTowerUpgrades_72,72,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1976640,5000000,,310,17133815,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,4351578,4373335,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,41,,,17516800,
CannonTowerUpgrades_73,73,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1997088,5000000,,310,18001213,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,4571875,4594734,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,42,,,18009940,
CannonTowerUpgrades_74,74,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2017536,5000000,,310,18912522,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,4803325,4827342,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,42,,,18509040,
CannonTowerUpgrades_75,75,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2037984,5000000,,325,19869968,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,5046491,5071724,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,42,,,19014100,
CannonTowerUpgrades_76,76,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2058432,5000000,,325,21293401,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,5408006,5435047,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,43,,,19915622,
CannonTowerUpgrades_77,77,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2089104,5000000,,340,23380283,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,5938020,5967710,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,43,,,21114938,
CannonTowerUpgrades_78,78,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2109552,5000000,,340,25036291,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,6358605,6390399,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,44,,,22078470,
CannonTowerUpgrades_79,79,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2130000,5000000,,340,26800048,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,6806555,6840587,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,44,,,23069475,
CannonTowerUpgrades_80,80,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,355,29395176,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,7465651,7502979,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,44,,,24386582,
CannonTowerUpgrades_81,81,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,355,31444818,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,7986207,8026138,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,45,,,25442368,
CannonTowerUpgrades_82,82,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,365,33626651,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,8540337,8583039,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,45,,,26526820,
CannonTowerUpgrades_83,83,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,370,35948805,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,9130105,9175755,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,46,,,27640294,
CannonTowerUpgrades_84,84,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,375,38419897,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,9757697,9806486,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,46,,,28783150,
CannonTowerUpgrades_85,85,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,385,41049054,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,10425436,10477562,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,46,,,29955744,
CannonTowerUpgrades_86,86,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,430,43127160,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,10953220,11007986,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,46,,,30647640,
CannonTowerUpgrades_87,87,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,430,45310470,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,11507725,11565263,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,46,,,31346688,
CannonTowerUpgrades_88,88,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,435,47604312,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,12090301,12150752,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,46,,,32052888,
CannonTowerUpgrades_89,89,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,435,50014279,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,12702370,12765881,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,46,,,32766240,
CannonTowerUpgrades_90,90,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,440,52546250,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,13345424,13412152,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,46,,,33486744,
CannonTowerUpgrades_91,91,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,444,55206403,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,14021034,14091138,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,47,,,34214400,
CannonTowerUpgrades_92,92,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,448,58001226,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,14730846,14804500,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,47,,,34949208,
CannonTowerUpgrades_93,93,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,452,60937537,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,15476592,15553975,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,48,,,35691168,
CannonTowerUpgrades_94,94,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,456,64022498,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,16260091,16341391,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,48,,,36440280,
CannonTowerUpgrades_95,95,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,460,67263636,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,17083256,17168672,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,49,,,37196544,!@#lcicaampfihfompo
