identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,shotsPerAttack,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityEffectDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,showcaseIsTrackingTarget,inRangeCompoundParticleEffectIdentifier,bonusLabel1,bonusLabel2,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Float,Integer,Integer,String,Integer,String,LocalizedString,String,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
StormTowerUpgrades_41,41,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,1,1450357,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,27973,13986,0,0,,,,,experience:35349,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,25,,,1683672,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_42,42,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,1,1600920,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,30876,15438,0,0,,,,,experience:42345,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,26,,,2051456,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_43,43,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,1,1767114,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,34081,17041,0,0,,,,,experience:49340,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,26,,,2499420,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_44,44,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,1,1950560,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,37619,18809,0,0,,,,,experience:56335,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,27,,,3045312,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_45,45,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,1,2153050,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,41524,20762,0,0,,,,,experience:63331,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,27,,,3710280,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_46,46,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,1,2376560,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,45834,22917,0,0,,,,,experience:70326,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,28,,,4520592,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_47,47,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,1,2623276,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,50592,25296,0,0,,,,,experience:77321,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,28,,,4847740,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_48,48,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,1,2895603,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,55844,27922,0,0,,,,,experience:84317,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,29,,,4978760,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_49,49,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,1,3196202,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,61641,30820,0,0,,,,,experience:91312,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,29,,,5109780,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_50,50,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,1,3528005,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,68040,34020,0,0,,,,,experience:98307,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,30,,,5240800,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,!@#mgbdjdchpneladad
