identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Integer,Integer,String,String,LocalizedString,String,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
BallistaTowerUpgrades_40,40,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,1,1313954,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison40,51430,77144,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison40,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,25,,,1381920,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_41,41,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,1,1450357,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison41,56768,85152,0,0,,,,,experience:35349,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison41,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,25,,,1683672,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_42,42,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,1,1600920,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison42,62660,93991,0,0,,,,,experience:42345,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison42,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,26,,,2051456,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_43,43,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,1,1767114,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison43,69165,103747,0,0,,,,,experience:49340,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison43,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,26,,,2499420,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_44,44,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,1,1950560,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison44,76344,114516,0,0,,,,,experience:56335,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison44,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,27,,,3045312,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_45,45,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,1,2153050,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison45,84269,126403,0,0,,,,,experience:63331,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison45,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,27,,,3710280,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_46,46,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,1,2376560,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison46,93017,139525,0,0,,,,,experience:70326,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison46,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,28,,,4520592,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_47,47,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,1,2623276,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison47,102672,154008,0,0,,,,,experience:77321,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison47,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,28,,,4847740,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_48,48,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,1,2895603,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison48,113330,169995,0,0,,,,,experience:84317,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison48,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,29,,,4978760,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_49,49,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,1,3196202,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison49,125095,187642,0,0,,,,,experience:91312,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison49,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,29,,,5109780,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,
BallistaTowerUpgrades_50,50,0,bld_attackShip_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,1,3528005,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison50,138081,207121,0,0,,,,,experience:98307,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison50,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_attackShip_death.lvl,Bone_Bow,Poison Arrow,,0,attack:attackAugmentBallista_01|health:healthAugmentBallista_01|specialAttack:specialAttackAugmentBallista_01,0,experience:0,30,,,5240800,bld_attackShipFriendly_ballista.lvl,bld_attackShipFriendly_death.lvl,!@#defcbhnlhhclkfko
