identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,shotsPerAttack,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityEffectDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,showcaseIsTrackingTarget,inRangeCompoundParticleEffectIdentifier,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Float,Integer,Integer,String,Integer,String,LocalizedString,String,Integer,String,String,Integer,String
StormTowerUpgrades_59,59,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1506336,5000000,,239,8581963,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,165506,82753,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,35,,,11238640,
StormTowerUpgrades_60,60,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1526784,5000000,,239,9472878,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,182688,91344,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,36,,,12064000,
StormTowerUpgrades_61,61,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1751712,5000000,,300,9952442,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,191936,95968,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,37,,,12485620,
StormTowerUpgrades_62,62,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1772160,5000000,,300,10456283,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,201653,100826,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,37,,,12913200,
StormTowerUpgrades_63,63,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1792608,5000000,,300,10985630,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,211861,105931,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,38,,,13346740,
StormTowerUpgrades_64,64,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1813056,5000000,,300,11541775,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,222586,111293,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,39,,,13786240,
StormTowerUpgrades_65,65,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1833504,5000000,,300,12126077,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,233855,116927,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,39,,,14231700,
StormTowerUpgrades_66,66,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1853952,5000000,,300,12739958,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,245693,122847,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,40,,,14683120,
StormTowerUpgrades_67,67,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1874400,5000000,,300,13384916,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,258132,129066,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,40,,,15140500,
StormTowerUpgrades_68,68,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1894848,5000000,,300,14062526,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,271199,135600,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,40,,,15603840,
StormTowerUpgrades_69,69,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1915296,5000000,,300,14774440,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,284929,142464,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,40,,,16073140,
StormTowerUpgrades_70,70,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1935744,5000000,,300,15522394,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,299353,149677,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,41,,,16548400,
StormTowerUpgrades_71,71,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1956192,5000000,,300,16308213,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,314508,157254,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,41,,,17029620,
StormTowerUpgrades_72,72,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1976640,5000000,,310,17133815,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,330430,165215,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,41,,,17516800,
StormTowerUpgrades_73,73,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1997088,5000000,,310,18001213,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,347158,173579,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,42,,,18009940,
StormTowerUpgrades_74,74,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2017536,5000000,,310,18912522,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,364732,182366,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,42,,,18509040,
StormTowerUpgrades_75,75,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2037984,5000000,,325,19869968,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,383197,191598,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,42,,,19014100,
StormTowerUpgrades_76,76,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2058432,5000000,,325,21293401,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,410648,205324,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,43,,,19915622,
StormTowerUpgrades_77,77,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2089104,5000000,,340,23380283,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,450894,225447,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,43,,,21114938,
StormTowerUpgrades_78,78,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2109552,5000000,,340,25036291,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,482830,241415,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,44,,,22078470,
StormTowerUpgrades_79,79,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2130000,5000000,,340,26800048,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,516845,258422,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,44,,,23069475,
StormTowerUpgrades_80,80,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,355,29395176,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,566892,283446,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,44,,,24386582,
StormTowerUpgrades_81,81,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,355,31444818,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,606420,303210,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,45,,,25442368,
StormTowerUpgrades_82,82,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,365,33626651,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,648496,324248,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,45,,,26526820,
StormTowerUpgrades_83,83,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,370,35948805,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,693280,346639,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,46,,,27640294,
StormTowerUpgrades_84,84,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,375,38419897,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,740935,370467,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,46,,,28783150,
StormTowerUpgrades_85,85,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,385,41049054,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,791638,395819,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,46,,,29955744,
StormTowerUpgrades_86,86,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,430,43127160,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,831714,415858,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,46,,,30647640,
StormTowerUpgrades_87,87,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,430,45310470,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,873820,436910,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,46,,,31346688,
StormTowerUpgrades_88,88,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,435,47604312,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,918056,459029,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,46,,,32052888,
StormTowerUpgrades_89,89,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,435,50014279,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,964534,482267,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,46,,,32766240,
StormTowerUpgrades_90,90,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,440,52546250,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1013363,506681,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,46,,,33486744,
StormTowerUpgrades_91,91,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,444,55206403,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1064664,532332,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,47,,,34214400,
StormTowerUpgrades_92,92,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,448,58001226,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1118562,559282,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,47,,,34949208,
StormTowerUpgrades_93,93,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,452,60937537,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1175189,587594,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,48,,,35691168,
StormTowerUpgrades_94,94,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,456,64022498,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1234682,617341,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,48,,,36440280,
StormTowerUpgrades_95,95,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,460,67263636,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1297188,648594,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,49,,,37196544,!@#idddcenmdiaibnlb
