identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,explosionSceneFile,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,perNeighborPercentageActivatedAttackIncrease,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,inRangeCompoundParticleEffectIdentifier,bonusLabel1,bonusLabel2,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,Integer,String,Float,Float,Integer,Integer,String,LocalizedString,String,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
LightningTowerUpgrades_39,39,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:872448,1762560,,1,1190380,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,397056,496320,0,0,,,,,experience:33600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,24,,,1134248,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_40,40,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:913344,1762560,,1,1313954,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,438270,547837,0,0,,,,,experience:33600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,25,,,1381920,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_41,41,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:954240,2290604,,1,1450357,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,483762,604703,0,0,,,,,experience:35349,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,25,,,1683672,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_42,42,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:995136,2743903,,1,1600920,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,533976,667470,0,0,,,,,experience:42345,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,26,,,2051456,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_43,43,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:1036032,3197201,,1,1767114,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,589403,736754,0,0,,,,,experience:49340,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,26,,,2499420,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_44,44,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:1076928,3650500,,1,1950560,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,650585,813232,0,0,,,,,experience:56335,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,27,,,3045312,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_45,45,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:1117824,4103799,,1,2153050,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,718118,897647,0,0,,,,,experience:63331,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,27,,,3710280,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_46,46,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:1158720,4177339,,1,2376560,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,792663,990829,0,0,,,,,experience:70326,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,28,,,4520592,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_47,47,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:1199616,4314507,,1,2623276,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,874945,1093682,0,0,,,,,experience:77321,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,28,,,4847740,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_48,48,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:1240512,4553079,,1,2895603,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,965770,1207212,0,0,,,,,experience:84317,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,29,,,4978760,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_49,49,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:1281408,4602106,,1,3196202,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,1066024,1332530,0,0,,,,,experience:91312,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,29,,,5109780,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_50,50,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:1322304,4777719,,1,3528005,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,1176687,1470858,0,0,,,,,experience:98307,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,30,,,5240800,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,!@#hplolhjeobngjimh
