identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,auraRange,auraAffectsSelf,auraIdentifier,enemyAuraEffects,friendlyAuraEffects,finalDestructionDamage,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityCost,activeAbilityRange,activeAbilityBusyDuration,explosionSceneFile,bonusLabel1,bonusLabel2,specialAttackPower,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Integer,Integer,String,String,String,Integer,String,String,String,String,String,String,Float,Integer,Integer,Float,String,LocalizedString,String,Float,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
MageTowerUpgrades_40,40,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,1,1313954,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:33600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,223607,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,25,,,1381920,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_41,41,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,1,1450357,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:35349,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,246817,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,25,,,1683672,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_42,42,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,1,1600920,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:42345,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,272437,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,26,,,2051456,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_43,43,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,1,1767114,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:49340,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,300716,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,26,,,2499420,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_44,44,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,1,1950560,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:56335,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,331931,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,27,,,3045312,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_45,45,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,1,2153050,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:63331,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,366387,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,27,,,3710280,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_46,46,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,1,2376560,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:70326,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,404420,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,27,,,4520592,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_47,47,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,1,2623276,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:77321,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,446401,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,27,,,4847740,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_48,48,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,1,2895603,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:84317,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,492740,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,27,,,4978760,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_49,49,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,1,3196202,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:91312,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,543890,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,27,,,5109780,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_50,50,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,1,3528005,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:98307,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,600350,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,27,,,5240800,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,!@#ndamapdejlaipgio
