identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityIgnoresUntargetable,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Integer,String,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
CannonTowerUpgrades_37,37,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,1,977004,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,248166,249407,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,23,,,764100,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_38,38,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,1,1078427,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,273923,275293,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,24,,,930944,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_39,39,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,1,1190380,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,302358,303869,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,24,,,1134248,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_40,40,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,1,1313954,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,333742,335410,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,25,,,1381920,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_41,41,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,1,1450357,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,368384,370226,0,0,0,,,,experience:35349,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,25,,,1683672,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_42,42,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,1,1600920,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,406622,408655,0,0,0,,,,experience:42345,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,26,,,2051456,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_43,43,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,1,1767114,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,448829,451074,0,0,0,,,,experience:49340,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,26,,,2499420,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_44,44,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,1,1950560,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,495420,497897,0,0,0,,,,experience:56335,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,27,,,3045312,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_45,45,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,1,2153050,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,546846,549580,0,0,0,,,,experience:63331,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,27,,,3710280,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_46,46,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,1,2376560,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,603612,606630,0,0,0,,,,experience:70326,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,28,,,4520592,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_47,47,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,1,2623276,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,666270,669601,0,0,0,,,,experience:77321,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,28,,,4847740,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_48,48,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,1,2895603,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,735432,739109,0,0,0,,,,experience:84317,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,29,,,4978760,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_49,49,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,1,3196202,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,811776,815835,0,0,0,,,,experience:91312,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,29,,,5109780,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,
CannonTowerUpgrades_50,50,0,bld_attackShip_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,1,3528005,0.67,1,70,prj_Cannon_level05,hpReduction:hpReduction22,896045,900526,0,0,0,,,,experience:98307,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_attackShip_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,0,attack:attackAugmentCannon_01|health:healthAugmentCannon_01|specialAttack:specialAttackAugmentCannon_01,0,experience:0,30,,,5240800,bld_attackShipFriendly_cannon.lvl,bld_attackShipFriendly_death.lvl,!@#gebbojliachjjpkh
