identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityIgnoresUntargetable,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Integer,String,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,String,Integer,String
CannonTowerBossUpgrades_51,51,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1342752,5000000,,1,6213106,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,989064,994009,0,0,0,,,,experience:101805,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,30,,,5494000,
CannonTowerBossUpgrades_52,52,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,1,6828794,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,1091737,1097196,0,0,0,,,,experience:105303,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,30,,,6128640,
CannonTowerBossUpgrades_53,53,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1383648,5000000,,1,7505356,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,1205070,1211096,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,31,,,6787120,
CannonTowerBossUpgrades_54,54,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,1,8248796,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,1330170,1336820,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,32,,,7469440,
CannonTowerBossUpgrades_55,55,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1424544,5000000,,1,9065707,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,1468257,1475599,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,33,,,8175600,
CannonTowerBossUpgrades_56,56,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1444992,5000000,,1,9963332,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,1620679,1628782,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,33,,,8905600,
CannonTowerBossUpgrades_57,57,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1465440,5000000,,1,10949626,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,1788925,1797869,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,34,,,9659440,
CannonTowerBossUpgrades_58,58,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1485888,5000000,,1,12033322,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,1974633,1984507,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,35,,,10437120,
CannonTowerBossUpgrades_59,59,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1506336,5000000,,1,13224019,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,2179623,2190521,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,35,,,11238640,
CannonTowerBossUpgrades_60,60,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1526784,5000000,,1,14532249,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,2405894,2417923,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,36,,,12064000,
CannonTowerBossUpgrades_61,61,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1751712,5000000,,1,15200086,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,2527691,2540329,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,37,,,12485620,
CannonTowerBossUpgrades_62,62,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1772160,5000000,,1,15898295,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,2655654,2668932,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,37,,,12913200,
CannonTowerBossUpgrades_63,63,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1792608,5000000,,1,16628241,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,2790094,2804044,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,38,,,13346740,
CannonTowerBossUpgrades_64,64,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1813056,5000000,,1,17391347,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,2931341,2945997,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,39,,,13786240,
CannonTowerBossUpgrades_65,65,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1833504,5000000,,1,18189106,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,3079737,3095136,0,0,0,,,,experience:106000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,39,,,14231700,!@#ophpbcabbcpchhip
