identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Integer,Integer,String,String,LocalizedString,String,Integer,String,String,Integer,String
BallistaTowerBossNDEUpgrades_57,57,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1475664,5000000,,1,14087244,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison57,275673,413510,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison57,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,34,,,9659440,
BallistaTowerBossNDEUpgrades_58,58,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1506336,5000000,,1,15549674,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison58,304291,456437,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison58,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,35,,,10437120,
BallistaTowerBossNDEUpgrades_59,59,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1537008,5000000,,1,17163926,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison59,335880,503820,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison59,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,36,,,11238640,
BallistaTowerBossNDEUpgrades_60,60,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1557456,5000000,,1,18945756,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison60,370748,556122,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison60,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,36,,,12064000,
BallistaTowerBossNDEUpgrades_61,61,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1751712,5000000,,1,19904884,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison61,389517,584276,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison61,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,37,,,12485620,
BallistaTowerBossNDEUpgrades_62,62,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1772160,5000000,,1,20912566,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison62,409236,613854,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison62,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,37,,,12913200,
BallistaTowerBossNDEUpgrades_63,63,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1792608,5000000,,1,21971260,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison63,429953,644930,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison63,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,38,,,13346740,
BallistaTowerBossNDEUpgrades_64,64,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1813056,5000000,,1,23083550,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison64,451720,677579,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison64,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,39,,,13786240,
BallistaTowerBossNDEUpgrades_65,65,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1833504,5000000,,1,24252154,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison65,474587,711881,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison65,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,39,,,14231700,
BallistaTowerBossNDEUpgrades_66,66,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1853952,5000000,,1,25479916,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison66,498613,747920,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison66,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,40,,,14683120,
BallistaTowerBossNDEUpgrades_67,67,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1874400,5000000,,1,26769832,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison67,523855,785783,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison67,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,40,,,15140500,
BallistaTowerBossNDEUpgrades_68,68,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1894848,5000000,,1,28125052,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison68,550375,825563,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison68,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,40,,,15603840,
BallistaTowerBossNDEUpgrades_69,69,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1915296,5000000,,1,29548880,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison69,578238,867357,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison69,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,40,,,16073140,
BallistaTowerBossNDEUpgrades_70,70,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1935744,5000000,,1,31044788,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison70,607511,911267,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison70,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,41,,,16548400,
BallistaTowerBossNDEUpgrades_71,71,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1956192,5000000,,1,32616426,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison71,638266,957399,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison71,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,41,,,17029620,
BallistaTowerBossNDEUpgrades_72,72,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1976640,5000000,,1,34267630,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison72,670578,1005867,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison72,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,41,,,17516800,
BallistaTowerBossNDEUpgrades_73,73,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1997088,5000000,,1,36002426,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison73,704526,1056789,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison73,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,42,,,18009940,
BallistaTowerBossNDEUpgrades_74,74,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2017536,5000000,,1,37825044,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison74,740192,1110289,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison74,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,42,,,18509040,
BallistaTowerBossNDEUpgrades_75,75,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2037984,5000000,,1,39739936,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison75,777664,1166496,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison75,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,42,,,19014100,
BallistaTowerBossNDEUpgrades_76,76,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2058432,5000000,,1,41751766,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison01,817033,1225550,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison76,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,43,,,19525120,
BallistaTowerBossNDEUpgrades_77,77,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2089104,5000000,,1,44962082,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison01,879855,1319782,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison77,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,43,,,20302825,
BallistaTowerBossNDEUpgrades_78,78,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2109552,5000000,,1,47238284,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison01,924397,1386596,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison78,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,44,,,20828745,
BallistaTowerBossNDEUpgrades_79,79,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2130000,5000000,,1,49629718,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison01,971195,1456792,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison79,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,44,,,21360625,
BallistaTowerBossNDEUpgrades_80,80,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,1,53445774,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison01,1045870,1568805,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison80,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,44,,,22169620,
BallistaTowerBossNDEUpgrades_81,81,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,1,56151460,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison02,1098817,1648225,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison81,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,45,,,22716400,
BallistaTowerBossNDEUpgrades_82,82,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,1,58994124,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison03,1154444,1731666,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison82,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,45,,,23269140,
BallistaTowerBossNDEUpgrades_83,83,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,1,61980698,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison04,1212887,1819331,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison83,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,46,,,23827840,
BallistaTowerBossNDEUpgrades_84,84,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,1,65118470,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison05,1274289,1911434,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison84,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,46,,,24392500,
BallistaTowerBossNDEUpgrades_85,85,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:2160672,5000000,,1,68415090,1.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison06,1338800,2008200,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison85,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,46,,,24963120,!@#jpdobhjnkofneohc
