identifier,inBundle,h
rtl_valuePack_bg_Normal_item02_v2.jpg,0,
WD_ImageRefresh_BreedingTokens_iap_front.png,0,
valuePack_30days_elite_v2.png,0,
WD_SummerPack_Tier2_iap.png,0,
valuePack_Dragon_Orcher01.png,0,
valuePack_bg_normal.png,0,
SpringveilPack_iap.png,0,
valuePack_7days_elite.png,0,
valuePack_bg_atlas_elite.png,0,
WD_ImageRefresh_BreedingTokens_iap.png,0,
valuePack_valentines_content03.png,0,
valuePack_bg_fire20.png,0,
valuePack_earthgear_fullset_rare.png,0,
valuePack_7days_elite_v2.png,0,
valuePack_icegear_one_element_tier2.png,0,
HunterWitch_normal_content01.png,0,
valuePack_bg_Normal_item.png,0,
SorcererPumpkin.png,0,
valuePack_craft_allshards_content03.png,0,
rtl_valuePack_bg_valentines_item03.jpg,0,
rtl_valuePack_popup_Dragon_Numen.png,0,
valuePack_troop_content03.png,0,
WD_WithermoonSigilValuePack_iap_Tier2_front.png,0,
valuePack_bg_Mystery_item02.png,0,
valuePack_Dragon_Draja.png,0,
rtl_valuePack_bg_Normal_item04_v2.jpg,0,
valuePack_bg_goldenAsp.png,0,
valuePack_Dragon_Fenrir.png,0,
valuePack_earthgear_fullset_epic.png,0,
valuePack_bg_epicPromo03.png,0,
valuePack_windgear_tier2.png,0,
WD_Red_HolidayPack_iap_front.png,0,
HunterMonocle_normal_content01.png,0,
valuePack_bg_Dragon_item_v2_Darja.jpg,0,
WD_WithermoonSigilValuePack_Tier1_iap.png,0,
valuePack_bg_Dragon_item_v2_Orcher02.jpg,0,
valuePack_troop_tier3.png,0,
WD_ElementalEmberPack_Tier2_iap.png,0,
rtl_valuePack_bg_Dragon_item_Dominus.png,0,
valuePack_gifting_content01.png,0,
rtl_valuePack_Dragon_Draja_v2.png,0,
valuePack_bg_Dragon_item_Orcher01.png,0,
WD_FrostwreathValuePack_iap.png,0,
valuePack_bg_Normal_redEnvelope01.png,0,
SorcererPumpkin_normal_content01.png,0,
valuePack_diamond_tier2.png,0,
valuePack_atlas_elite_content.png,0,
valuePack_two_resources_content.png,0,
rtl_valuePack_Dragon_Orcher02.png,0,
valuePack_bg_essentialsPack_01.png,0,
valuePack_choose_shard01.png,0,
rtl_valuePack_Dragon_Numen.png,0,
rtl_valuePack_bg_Normal_item03_v2.jpg,0,
WD_CarnavalValuenPack_iap.png,0,
WD_DragonAppreciationPack_Hildr_iap.png,0,
WD_WinterWarUpPack_iap.png,0,
valuePack_bg_ice100.png,0,
dailyOffer_bg_content01.png,0,
WarriorMonocle_bg_Normal_item01_v2.png,0,
SorcererBunny_normal_content01.png,0,
WD_CarnavalValuenPack_iap_front.png,0,
valuePack_bg_kaijuArmor.png,0,
valuePack_essentialsPack_content01.png,0,
DuskfallHalloweenlPack_iap_front.png,0,
valuePack_bg_Mystery.png,0,
valuePack_bg_Dragon_item_v2_Dominus.jpg,0,
rtl_valuePack_bg_Normal_item01_v2.jpg,0,
valuePack_bg_Mystery_item.png,0,
valuePack_three_resources_content04.png,0,
WD_ElementalEmberPack_Tier1_iap_front.png,0,
WD_WithermoonSigilValuePack_iap_Tier1_front.png,0,
WD_DungeonKeyPackIAP_Tier3_iap_front.png,0,
valuePack_firegear_tier3_content.png,0,
valuePack_bg_Normal_giftingEvent.png,0,
SorcererMonocle_normal_content01.png,0,
valuePack_choose_shard02.png,0,
HunterWitch.png,0,
WD_ElementalEmberPack_Tier3_iap.png,0,
WD_StPatricksValuePack_iap_front.png,0,
valuePack_bg_fire200.png,0,
valuePack_Dragon_Dominus.png,0,
valuePack_diamond_tier1.png,0,
valuePack_firegear_tier2_content.png,0,
rtl_valuePack_Dragon_Orcher01.png,0,
valuePack_icegear_tier3.png,0,
WarriorMonocle.png,0,
HunterPumpkin_normal_content01.png,0,
SorcererWitch_bg_Normal_item01_v2.png,0,
valuePack_bg_goldenDesert.png,0,
valuePack_bg_Dragon_item_v2_Orcher01.jpg,0,
valuePack_earthgear_fullset_rare_content.png,0,
valuePack_bg_Dragon_item_Orcher02.png,0,
WD_FrostwreathValuePack_iap_front.png,0,
HunterPumpkin_bg_Normal_item01_v2.png,0,
valuePack_darkgear_tier3.png,0,
WarriorPirate.png,0,
valuePack_windgear_one_element_tier3.png,0,
valuePack_bg_normal03.png,0,
valuePack_war_content03.png,0,
valuePack_bg_Mystery_item01.png,0,
WD_Blue_HolidayPack_iap.png,0,
WD_DragonAppreciationPack_Gunnar_iap_front.png,0,
valuePack_primarch_rider_tier3.png,0,
WD_SummerkaiSigilValuePack_Tier1_iap.png,0,
summerSigilPack1_iap_front.png,0,
valuePack_popup_Dragon_Darja_v2.png,0,
valuePack_bg_Dragon_item.png,0,
summerSigilPack3_iap_content.png,0,
valuePack_war_tier3.png,0,
WD_DragonAppreciationPack_UVS_iap_front.png,0,
valuePack_firegear_one_element_tier3.png,0,
SorcererBunny_bg_Normal_item01_v2.png,0,
HunterArrow_normal_content01.png,0,
WD_SummerkaiValuePack_iap.png,0,
WD_WithermoonRunePack_iap_front.png,0,
valuePack_earthgear_one_element_tier2.png,0,
valuePack_bg_Normal_item03.png,0,
WarriorWitch_bg_Normal_item01_v2.png,0,
valuePack_earthgear_tier2.png,0,
valuePack_diamond_tier3_content.png,0,
valuePack_popup_Dragon_Darja.png,0,
HunterArrow_bg_Normal_item01_v2.png,0,
valuePack_earthgear_one_element_tier2_content.png,0,
SorcererPumpkin_bg_Normal_item01_v2.png,0,
valuePack_gear_allshards-_tier3.png,0,
valuePack_diamond_tier2_content.png,0,
valuePack_bg_ice20.png,0,
valuePack_bg_Dragon_item_Darja_v2.png,0,
WD_DungeonKeyPackIAP_Tier1_iap.png,0,
valuePack_30days_elite.png,0,
SorcererPirate.png,0,
WD_SummerPack_Tier3_iap.png,0,
WD_DungeonKeyPackIAP_Tier1_iap_front.png,0,
valuePack_earthgear_one_element_tier3_content.png,0,
WarriorBunny_bg_Normal_item01_v2.png,0,
valuePack_normal_content03.png,0,
WD_ElementalEmberPack_Tier3_iap_front.png,0,
valuePack_bg_Dragon_item_Darja.png,0,
valuePack_bg_Mystery_item04.png,0,
rtl_valuePack_bg_Dragon_item_v2_Orcher03.jpg,0,
ReEngagementEliteAcct.png,0,
valuePack_Dragon_Draja_v2.png,0,
SorcererBunny.png,0,
valuePack_Dragon_Orcher02.png,0,
rtl_valuePack_bg_Dragon_item_Orcher03.png,0,
summerSigilPack3_iap_front.png,0,
valuePack_diamond_tier1_content.png,0,
valuePack_redEnvelope_content01.png,0,
valuePack_earthgear_tier3_content.png,0,
WarriorWitch_normal_content01.png,0,
rtl_valuePack_bg_Dragon_item_v2_Fenrir.jpg,0,
valuePack_bg_fire100.png,0,
valuePack_earthgear_tier2_content.png,0,
DuskfallHalloweenlPack_iap_content.png,0,
WD_WinterWarUpPack_iap_front.png,0,
WD_ElementalEmberPack_Tier1_iap.png,0,
WD_WithermoonSigilValuePack_Tier2_iap.png,0,
WD_DragonAppreciationPack_Gunnar_iap.png,0,
HunterMonocle.png,0,
valuePack_popup_Dragon_Fenrir.png,0,
WD_StPatricksValuePack_iap.png,0,
valuePack_three_resources.png,0,
rtl_valuePack_Dragon_Orcher03.png,0,
valuePack_popup_Dragon_Domnus.png,0,
HunterArrow.png,0,
valuePack_diamond_tier3.png,0,
valuePack_bg_Normal_item02_v2.jpg,0,
WD_BlossomIntoSpringValuePack_iap_front.png,0,
valuePackBgThreePack.jpg,0,
valuePack_icegear_one_element_tier2_content.png,0,
valuePack_bg_Dragon_item_v2_Numen.jpg,0,
SorcererArrow_bg_Normal_item01_v2.png,0,
valuePack_bg_Normal_item04.png,0,
summerSigilPack1_iap_content.png,0,
WD_WithermoonValuePack_iap_front.png,0,
SorcererWitch.png,0,
WD_SummerkaiSigilValuePack_Tier3_iap.png,0,
WD_SummerPack_iap_Tier3_front.png,0,
valuePack_troop_tier2.png,0,
valuePack_popup_temp.png,0,
valuePack_bg_Dragon_item_v2_Orcher03.jpg,0,
rtl_valuePack_bg_valentines_item02.jpg,0,
valuePack_war_tier1.png,0,
rtl_valuePack_popup_Dragon_Darja.png,0,
valuePack_icegear_one_element_tier3_content.png,0,
valuePack_craft_allshards_content02.png,0,
WarriorBunny_normal_content01.png,0,
SorcererMonocle.png,0,
SorcererPirate_bg_Normal_item01_v2.png,0,
valuePack_bg_epicPromo02.png,0,
valuePack_windgear_tier3.png,0,
valuePack_normal_content04.png,0,
valuePack_primarch_rider_tier1.png,0,
valuePack_war_content01.png,0,
valuePack_bg_normal01.png,0,
WD_Green_HolidayPack_iap.png,0,
valuePack_bg_Mystery_item03.png,0,
valuePack_troop_content02.png,0,
WD_DungeonKeyPackIAP_Tier3_iap.png,0,
WarriorArrow_bg_Normal_item01_v2.png,0,
WD_SummerPack_Tier1_iap.png,0,
valuePack_valentines_content02.png,0,
WD_BlackFridayPack_iap.png,0,
valuePack_bg_Normal_item04_v2.jpg,0,
valuePack_bg_Normal_item01.png,0,
valuePack_primarch_rider_tier3_content.png,0,
valuePack_bg_default01.png,0,
HunterWitch_bg_Normal_item01_v2.png,0,
valuePack_icegear_one_element_tier3.png,0,
valuePack_normal_content.png,0,
rtl_valuePack_bg_Dragon_item_v2_Orcher01.jpg,0,
HunterBunny_bg_Normal_item01_v2.png,0,
valuePack_bg_normal04.png,0,
WD_WithermoonRunePack_iap.png,0,
valuePack_normal_content01.png,0,
HunterBunny.png,0,
WD_ImageRefresh_Timers_iap_front.png,0,
valuePack_gear_allshards-_tier1.png,0,
HunterPirate_bg_Normal_item01_v2.png,0,
SorcererArrow_normal_content01.png,0,
valuePack_primarch_rider_tier2_content.png,0,
valuePack_firegear_tier3.png,0,
valuePack_darkgear_one_element_tier2.png,0,
WD_BlackFridayPack_iap_front.png,0,
valuePack_Dragon_Numen.png,0,
WarriorPumpkin_bg_Normal_item01_v2.png,0,
rtl_valuePack_bg_Dragon_item_v2_Darja.jpg,0,
WD_BlossomIntoSpringValuePack_iap.png,0,
valuePack_three_resources_content03.png,0,
valuePack_primarch_rider_tier1_content.png,0,
img_portrait_handler_01.png,0,
rtl_valuePack_Dragon_Dominus.png,0,
rtl_valuePack_bg_Dragon_item_Orcher01.png,0,
WD_SummerPack_iap_Tier2_front.png,0,
valuePack_bg_Normal_lvlBoost.png,0,
redux_iap.png,0,
WD_SummerkaiSigilValuePack_iap_Tier1_front.png,0,
valuePackBgTwoPack.jpg,0,
valuePack_bg_Normal_item03_v2.jpg,0,
valuePack_bg_ice05.png,0,
WarriorPumpkin_normal_content01.png,0,
WD_WithermoonValuePack_iap.png,0,
WD_SummerkaiValuePack_iap_front.png,0,
rtl_valuePack_bg_worldmap_item02.jpg,0,
valuePack_bg_Dragons.png,0,
valuePack_bg_valentines_item02.jpg,0,
WarriorArrow.png,0,
valuePack_bg_Normal_item01_v2.jpg,0,
valuePack_bg_valentines_item01.jpg,0,
valuePack_lvlBoost_content.png,0,
WD_DungeonKeyPackIAP_Tier2_iap.png,0,
rtl_valuePack_bg_Dragon_item_Orcher02.png,0,
dailyOffer_bg_packCell01.png,0,
valuePack_bg_fire05.png,0,
valuePack_Dragon_Orcher03.png,0,
valuePack_bg_Dragon_item_v2_Fenrir.jpg,0,
SpringveilPack_iap_front.png,0,
valuePack_bg_Legendary.png,0,
img_portrait_handler_02.png,0,
rtl_valuePack_bg_Dragon_item_v2_Dominus.jpg,0,
WarriorPumpkin.png,0,
valuePack_darkgear_one_element_tier2_content.png,0,
valuePack_icegear_tier2_content.png,0,
WD_DungeonKeyPackIAP_Tier2_iap_front.png,0,
SorcererWitch_normal_content01.png,0,
valuePack_windgear_one_element_tier3_content.png,0,
valuePack_gear_allshards-_tier2.png,0,
WD_Green_HolidayPack_iap_front.png,0,
WD_SummerPack_iap_Tier1_front.png,0,
rtl_valuePack_bg_Dragon_item_v2_Orcher02.jpg,0,
valuePack_windgear_tier2_content.png,0,
valuePack_normal_content02.png,0,
valuePack_bg_Dragon_item_Numen.png,0,
WD_SummerkaiSigilValuePack_iap_Tier2_front.png,0,
valuePack_earthgear_fullset_epic_content.png,0,
valuePack_earthgear_tier3.png,0,
valuePack_windgear_one_element_tier2_content.png,0,
valuePack_earthgear_one_element_tier3.png,0,
valuePack_bg_Normal_item02.png,0,
HunterPirate.png,0,
valuePack_icegear_tier3_content.png,0,
valuePack_darkgear_one_element_tier3_content.png,0,
valuePack_popup_Dragon_Numen.png,0,
WarriorMonocle_normal_content01.png,0,
HunterMonocle_bg_Normal_item01_v2.png,0,
valuePack_windgear_tier3_content.png,0,
valuePack_store_packandprize_01.png,0,
valuePack_valentines_content01.png,0,
valuePack_primarch_rider_tier2.png,0,
summerSigilPack2_iap_content.png,0,
valuePack_bg_epicPromo01.png,0,
summerSigilPack2_iap_front.png,0,
valuePack_troop_content01.png,0,
valuePack_bg_normal02.png,0,
valuePack_war_content02.png,0,
WD_DragonAppreciationPack_Hildr_iap_front.png,0,
WD_Red_HolidayPack_iap.png,0,
valuePack_firegear_one_element_tier2.png,0,
valuePack_war_tier2.png,0,
WD_WithermoonSigilValuePack_Tier3_iap.png,0,
valuePack_bg_Dragon_item_Dominus.png,0,
rtl_valuePack_bg_valentines_item01.jpg,0,
WarriorBunny.png,0,
valuePack_bg_Mystery_item_v2.jpg,0,
valuePack_craft_allshards_content01.png,0,
valuePack_bg_Dragon_item_Fenrir.png,0,
valuePack_bg_Dragon_item_Orcher03.png,0,
valuePack_three_resources02.png,0,
valuePack_troop_tier1.png,0,
valuePack_two_resources.png,0,
valuePack_bg_hydronAmethyst.png,0,
WD_ImageRefresh_Timers_iap.png,0,
SorcererArrrow.png,0,
WD_GenericRuneValuePack_iap.png,0,
valuePack_windgear_one_element_tier2.png,0,
valuePack_darkgear_tier2.png,0,
rtl_valuePack_bg_atlas_elite.jpg,0,
SorcererMonocle_bg_Normal_item01_v2.png,0,
rtl_valuePack_bg_Dragon_item_v2_Darja_v2.jpg,0,
HunterBunny_normal_content01.png,0,
SorcererPirate_normal_content01.png,0,
rtl_valuePack_bg_Dragon_item_Numen.png,0,
rtl_valuePack_Dragon_Fenrir.png,0,
WD_SummerkaiSigilValuePack_Tier2_iap.png,0,
valuePack_worldmap_content02.png,0,
rtl_valuePack_bg_Dragon_item_Darja_v2.png,0,
WarriorPirate_bg_Normal_item01_v2.png,0,
valuePackBgOnePack.jpg,0,
HunterPirate_normal_content01.png,0,
valuePack_icegear_tier2.png,0,
WarriorPirate_normal_content01.png,0,
valuePack_three_resources_content.png,0,
WD_GenericRuneValuePack_iap_front.png,0,
valuePack_darkgear_tier2_content.png,0,
WD_SummerkaiSigilValuePack_iap_Tier3_front.png,0,
valuePack_bg_Normal_carnaval01.png,0,
WD_ElementalEmberPack_Tier2_iap_front.png,0,
valuePack_darkgear_tier3_content.png,0,
valuePack_carnaval_content01.png,0,
icon_boost_production_wood_01.png,0,
icon_boost_defense_01_monumentBoosted.png,0,
icon_boost_defense_02.png,0,
icon_boost_dragon_attack_01.png,0,
icon_boost_energy_02.png,0,
icon_innerfire_02.png,0,
icon_boost_expedite_02.png,0,
icon_boost_expedite_03_v2.png,0,
icon_boost_attack_02.png,0,
icon_boost_attack_07.png,0,
energypack.png,0,
icon_boost_hp_02.png,0,
icon_boost_exp_03.png,0,
icon_boost_defense_07.png,0,
icon_boost_defense_04.png,0,
icon_boost_hp_01.png,0,
icon_boost_dragon_hp_01.png,0,
icon_boost_expedite_04.png,0,
icon_boost_expedite_00_v2.png,0,
icon_boost_defense_08.png,0,
icon_dungeonkey_pack.png,0,
icon_boost_attack_01.png,0,
icon_boost_energy_01.png,0,
icon_boost_expedite_01.png,0,
icon_boost_exp_05.png,0,
icon_boost_defense_01.png,0,
icon_boost_armor_03.png,0,
icon_boost_attack_08.png,0,
icon_boost_exp_02.png,0,
icon_boost_defense_06.png,0,
icon_boost_production_food_01.png,0,
icon_dungeonkey.png,0,
icon_boost_hp_03.png,0,
icon_boost_attack_02_monumentBoosted.png,0,
icon_boost_attack_06.png,0,
icon_boost_expedite_06.png,0,
icon_boost_expedite_03.png,0,
icon_boost_attack_03.png,0,
icon_boost_defense_03.png,0,
icon_boost_armor_01.png,0,
icon_boost_armor_02.png,0,
icon_boost_attack_03_monumentBoosted.png,0,
icon_boost_exp_04.png,0,
icon_boost_expedite_00.png,0,
icon_boost_expedite_05.png,0,
icon_boost_attack_05.png,0,
inner_fire_icon.png,0,
icon_boost_defense_05.png,0,
icon_boost_exp_01.png,0,
icon_timekeeper_01.png,0,
icon_energy_02.png,0,
icon_spell_01.png,0,
icon_dragon_01.png,0,
icon_defend_03.png,0,
icon_tower_01.png,0,
icon_crystallineShield_01.png,0,
icon_dreadfulRoar.png,0,
icon_unnervingShriek.png,0,
icon_nightfall_01.png,0,
icon_speed_01_disabled.png,0,
icon_seething_spark_initial_01.png,0,
icon_spiralingMadness.png,0,
icon_trickstersToolkit.png,0,
icon_scatter.png,0,
icon_chainlightning_02.png,0,
icon_lightningFamiliar_01.png,0,
icon_blazing_shield.png,0,
icon_reanimate.png,0,
icon_rage_01.png,0,
icon_piercingbreath_02.png,0,
icon_autumnsReap_01.png,0,
icon_foxfireBolt.png,0,
icon_cosmicGaze.png,0,
icon_hover_01_disabled.png,0,
icon_miasmicBreath.png,0,
icon_blastshield_02.png,0,
icon_shortcircuit_01.png,0,
icon_timeStop.png,0,
icon_spectralForm.png,0,
icon_rampage.png,0,
icon_moltenBarrier_01.png,0,
icon_howlPitilessWail.png,0,
icon_threeGifts.png,0,
icon_solarVolley.png,0,
icon_meteor.png,0,
icon_impenetrableAura.png,0,
icon_gorgonsGuise.png,0,
icon_deathKnell.png,0,
icon_northernLights_light.png,0,
icon_galvanic_01.png,0,
icon_celestialDance.png,0,
icon_ghostfireWreath_01.png,0,
icon_nourishingShadows.png,0,
icon_wellOfPower.png,0,
icon_springsRenewal_01.png,0,
icon_southernCross_light.png,0,
icon_onslaught_01.png,0,
icon_daybreak_01_disabled.png,0,
icon_Nova.png,0,
icon_slice.png,0,
icon_dodoGuardian_01.png,0,
icon_kitsuneMischief.png,0,
icon_whiteOut.png,0,
icon_shadowDispersal_01.png,0,
icon_ferociousDive.png,0,
icon_fightingSpirit.png,0,
icon_skulk.png,0,
icon_shielded_assault.png,0,
icon_moonShroud.png,0,
icon_projectile_01.png,0,
icon_syphon_01.png,0,
icon_rewind_02.png,0,
icon_ectoplasmicBreath.png,0,
icon_talon_frenzy.png,0,
icon_alterFate.png,0,
icon_twistedVisage.png,0,
icon_snowdrift.png,0,
icon_earthquake.png,0,
icon_self_destruct_01.png,0,
icon_sandBlast.png,0,
icon_thrust.png,0,
icon_battleScreech.png,0,
icon_freeze_01.png,0,
icon_whispersOfMadness.png,0,
icon_regenerate_01.png,0,
icon_execute.png,0,
icon_shieldBlast.png,0,
icon_primalShield.png,0,
icon_wayOfTheBlade.png,0,
icon_chargedshield_02.png,0,
icon_snowBlind.png,0,
icon_touchOfTheDeep.png,0,
icon_absorb_magic.png,0,
icon_fireShield_01.png,0,
icon_mysticalWinds_01.png,0,
icon_timeshift_02.png,0,
icon_contagionDelirium.png,0,
icon_borrowedtime_01.png,0,
icon_mindSpike.png,0,
icon_causticSpines.png,0,
icon_enfeeble.png,0,
icon_daybreak_01.png,0,
icon_Extract_Essence.png,0,
icon_shortcircuit_01_disabled.png,0,
icon_holidayHelper.png,0,
icon_timeshift_01.png,0,
icon_thunderstorm_01.png,0,
icon_markOfTwilight.png,0,
icon_cure_01_disabled.png,0,
icon_leechingBreath.png,0,
icon_borrowedtime_02.png,0,
icon_burningHatred.png,0,
icon_dragonCurse.png,0,
icon_smother.png,0,
icon_soulBarrage.png,0,
icon_chargedshield_01.png,0,
icon_intimidatingRoar_01_disabled.png,0,
icon_darkRebirth.png,0,
icon_arcaneAegis.png,0,
icon_protectiveTalisman.png,0,
icon_invincible_01.png,0,
icon_contagionDefile.png,0,
icon_synapticWave.png,0,
icon_maleficBreath.png,0,
icon_stoneskin_01.png,0,
icon_projectile_01_disabled.png,0,
icon_heroicSacrifice.png,0,
icon_elementalBarrier.png,0,
icon_frenzy_01_disabled.png,0,
icon_summonPuppet.png,0,
icon_scavenge.png,0,
icon_rewind_01.png,0,
icon_talonFrenzy_01.png,0,
icon_flakResist.png,0,
icon_markOfHunger.png,0,
icon_elderSign.png,0,
icon_locustCloud.png,0,
icon_invokeExcavate.png,0,
icon_shatterShard.png,0,
icon_dodoGuardian_02.png,0,
icon_coldsnap.png,0,
icon_seismicScreech.png,0,
icon_heal_01.png,0,
icon_summersPurification_01.png,0,
icon_wingGust.png,0,
icon_rage_01_disabled.png,0,
icon_onslaught_02.png,0,
icon_spiritualGuardian.png,0,
icon_reefFamiliar.png,0,
icon_devour.png,0,
icon_dragonfireMissile.png,0,
icon_energize.png,0,
icon_cripplingChill.png,0,
icon_awaken.png,0,
icon_tectonicTomb.png,0,
icon_corrosiveBrine.png,0,
icon_huntersMark.png,0,
icon_inferno.png,0,
icon_talonFrenzy_01_disabled.png,0,
icon_silentSwoop.png,0,
icon_lightSpeed.png,0,
icon_lions_rage.png,0,
icon_tidalSurge.png,0,
icon_rage_increase_01.png,0,
icon_staticBlast.png,0,
icon_adaptiveFlakResist.png,0,
icon_gloomAndDoom.png,0,
icon_windWall_01.png,0,
icon_blastshield_01.png,0,
icon_full_moon.png,0,
icon_incinerate.png,0,
icon_moltenBarrier_02.png,0,
icon_ragnarok2.png,0,
icon_echoingBlast.png,0,
icon_dissipate.png,0,
icon_piercingbreath_01.png,0,
icon_speed_01.png,0,
icon_harrowingBolt.png,0,
icon_explosiveAegisPowered.png,0,
icon_immolatingBreath.png,0,
icon_maskOfMisery.png,0,
icon_instakill_01.png,0,
icon_sacrifice_01_disabled.png,0,
icon_bloodfury.png,0,
icon_instakill_01_disabled.png,0,
icon_chainlightning_01.png,0,
icon_war_cry.png,0,
icon_corruptionVoid.png,0,
icon_wintersBite_01.png,0,
icon_marshBolt.png,0,
icon_nightfall_02.png,0,
icon_overload.png,0,
icon_contagion.png,0,
icon_elementalBubble.png,0,
icon_crestingWave.png,0,
icon_AOE_01.png,0,
icon_swarmStrike.png,0,
icon_getAngry.png,0,
icon_isolation.png,0,
icon_hysteria.png,0,
icon_cure_01.png,0,
icon_adaptiveBreath.png,0,
icon_explosiveAegis.png,0,
icon_consume.png,0,
icon_eruption.png,0,
icon_rapidCooling.png,0,
icon_shiningSplendor.png,0,
icon_thunderstorm_01_disabled.png,0,
icon_ferociousBarrier.png,0,
icon_reverse_01.png,0,
icon_ghostfireBlast_01.png,0,
icon_solarStrike_01.png,0,
icon_xp_boost_01.png,0,
icon_scarletFever.png,0,
icon_talon_frenzy_disabled.png,0,
icon_invincible_01_disabled.png,0,
icon_frostbite.png,0,
icon_soul_devour.png,0,
icon_risingphoenix_01.png,0,
icon_poison_04.png,0,
icon_northernLights_dark.png,0,
icon_glowingradiance_02.png,0,
icon_nocfissure_02.png,0,
icon_dessicatingsand_01.png,0,
icon_radiance_01.png,0,
icon_entropy.png,0,
icon_galvanic_initial_01.png,0,
icon_spearSalvo.png,0,
icon_heatshield_02.png,0,
icon_summon_dragon_01.png,0,
icon_hydrostrike.png,0,
icon_heavenlyWinds.png,0,
icon_moltenBarrier.png,0,
icon_adaptiveImmunity.png,0,
icon_shield_assault_02.png,0,
icon_stormBreath.png,0,
icon_flash.png,0,
icon_heal_01_disabled.png,0,
icon_apophetshadow_02.png,0,
icon_mysticBarrage.png,0,
icon_devourHope.png,0,
icon_rainbowShot.png,0,
icon_apexPredator.png,0,
icon_AOE_01_disabled.png,0,
icon_petrifyingGaze.png,0,
icon_superFreeze_02.png,0,
icon_harrowing_Bolt.png,0,
icon_heatstroke.png,0,
icon_debilitatingSludge.png,0,
icon_fireLance.png,0,
icon_noxiousVines.png,0,
icon_howlOfTheUnderworld.png,0,
icon_undyingWill.png,0,
icon_stormShield.png,0,
icon_frost_shield.png,0,
icon_umbralspike_01.png,0,
icon_resurrection_01.png,0,
icon_flashFreeze.png,0,
icon_cosmicEnergy.png,0,
icon_pestilentBreath_01.png,0,
icon_deathsDoor.png,0,
icon_eternalMight.png,0,
icon_berserk.png,0,
icon_risingTemper.png,0,
icon_superRejuvenate_01.png,0,
icon_summonSwarm.png,0,
icon_lockdown_01.png,0,
icon_frozenTomb_02.png,0,
icon_evilEye_02.png,0,
icon_adaptive_resist.png,0,
icon_superheatedbreath_02.png,0,
icon_bloodlust.png,0,
icon_prowl.png,0,
icon_poison_04_disabled.png,0,
icon_everlastingHunt.png,0,
icon_avarice.png,0,
icon_crumbletodust_01.png,0,
icon_acidSpit.png,0,
icon_whirlpool.png,0,
icon_divineStorm.png,0,
icon_frostBreath.png,0,
icon_lightningSurge.png,0,
icon_revitalize.png,0,
icon_chomp.png,0,
icon_stealEssence_01_disabled.png,0,
icon_radiance_01_disabled.png,0,
icon_crumbletodust_02.png,0,
icon_breathOfTheDrowned.png,0,
icon_hippo_destruct_01.png,0,
icon_rage_passive.png,0,
icon_evilEye_01.png,0,
icon_rage_increase_01_disabled.png,0,
icon_invisibility_01.png,0,
icon_writhe.png,0,
icon_mayhem_01.png,0,
icon_purifyingAegis.png,0,
icon_superheatedbreath_01.png,0,
icon_underwhelmingFireball.png,0,
icon_deflectingGale.png,0,
icon_healingmark_01.png,0,
icon_vaporShield.png,0,
icon_frozenTomb_01.png,0,
icon_hover.png,0,
icon_howlViolentFrenzy.png,0,
icon_howlAncientFury.png,0,
icon_lionsRage.png,0,
icon_divine_fireball_01.png,0,
icon_furyOfTheWastes.png,0,
icon_bloodMist.png,0,
icon_umbralspike_02.png,0,
icon_ravage.png,0,
icon_syphonStrike_01.png,0,
icon_superFreeze_01.png,0,
icon_riptide.png,0,
icon_flux_01.png,0,
icon_intimidatingRoar_01.png,0,
icon_bloodEssence.png,0,
icon_frenzy_01.png,0,
icon_summonHellspawn.png,0,
icon_shadowStrike.png,0,
icon_hover_01.png,0,
icon_stoneform.png,0,
icon_enshroud.png,0,
icon_flameTorrent.png,0,
icon_maskOfMania.png,0,
icon_apophetshadow_01.png,0,
icon_hellspawn.png,0,
icon_seeking_shots.png,0,
icon_summonWaterSpirit.png,0,
icon_shield_assault_01.png,0,
icon_dodge_01.png,0,
icon_battlecry_01.png,0,
icon_heatshield_01.png,0,
icon_life_mark.png,0,
icon_derisiveShriek.png,0,
icon_etherealChains.png,0,
icon_radiance_02.png,0,
icon_glowingradiance_01.png,0,
icon_dessicatingsand_02.png,0,
icon_battleRage.png,0,
icon_nocfissure_01.png,0,
icon_iceLance.png,0,
icon_ferociousShield.png,0,
icon_hibernate.png,0,
icon_curseOfGreed.png,0,
icon_primordialBreath.png,0,
icon_invokeAssimilate.png,0,
icon_leechEssence.png,0,
icon_hurricane_01.png,0,
icon_ragnarok.png,0,
icon_undertow.png,0,
icon_hurricane_01_disabled.png,0,
icon_tanglingKelp.png,0,
icon_pillagingFlames.png,0,
icon_vanish_01.png,0,
icon_seething_spark_01.png,0,
icon_roarFromBeyond.png,0,
icon_southernCross_dark.png,0,
icon_goldenHex.png,0,
icon_realityWarp.png,0,
icon_mystify.png,0,
icon_Starburn.png,0,
icon_Uproot.png,0,
icon_stealEssence_01.png,0,
icon_celestialShield.png,0,
icon_sacrifice_01.png,0,
badge_knowsNoEqual.png,0,
badge_recruiters.png,0,
badge_topTen.png,0,
badge_comeWhoDare.png,0,
badge_leader.png,0,
badge_highEngagement.png,0,
badge_everLastingLegacy.png,0,
badge_warLords.png,0,
badge_strongLeadership.png,0,
badge_toughtChoices.png,0,
icon_sword.png,0,
icon_hammer.png,0,
icon_electricbolt.png,0,
image_slowing_02.png,0,
image_smoke_02.png,0,
image_booster_02.png,0,
alessiaoriginal.png,0,
shaman.png,0,
gustavArmy.png,0,
